tm;season;avg_pts;avg_trb;avg_ast;total_games;distinct_players;season_year
LAL;2017;476.3888888888889;198.27777777777777;95.33333333333333;880;18;2017
LAL;2018;369.25.00;158.45833333333334;81.20833333333333;869;24;2018
LAL;2019;416.59090909090907;173.63636363636363;95.27272727272727;872;22;2019
LAL;2020;402.07.00;162.35.00;90.15.00;796;20;2020
LAL;2021;415.10526315789474;167.6315789473684;93.42105263157895;792;19;2021
LAL;2022;367.68;144.32.00;78.72;828;25;2022
LAL;2023;400.3333333333333;156.16666666666666;86.33333333333333;859;24;2023
LAL;2024;460.9047619047619;168.33333333333334;111.42857142857143;868;21;2024
LAL;2025;353.2916666666667;133.04166666666666;81.875;771;24;2025
LAS;1969;595.00.00;276.06666666666666;82.93333333333334;708;15;1969
LAS;1970;530.3888888888889;255.38888888888889;98.44444444444444;705;18;1970
MEM;2002;433.6470588235294;199.8235294117647;105.00.00;752;17;2002
MEM;2003;470.29411764705884;200.52941176470588;111.29411764705883;811;17;2003
MEM;2004;495.625;214.25.00;119.6875;844;16;2004
MEM;2005;510.73333333333335;212.93333333333334;114.04.00;830;15;2005
MEM;2006;472.375;200.8125;99.125;864;16;2006
MEM;2007;462.8333333333333;180.05555555555554;93.33333333333333;848;18;2007
MEM;2008;434.57894736842104;179.73684210526315;82.84210526315789;836;19;2008
MEM;2009;513.02.00;212.26666666666668;94.86666666666666;838;15;2009
MEM;2010;494.3529411764706;209.76470588235293;90.76470588235294;819;17;2010
MEM;2011;431.3157894736842;176.89473684210526;89.00.00;861;19;2011
MEM;2012;368.7647058823529;163.23529411764707;75.88235294117646;696;17;2012
MEM;2013;382.95;175.02.00;85.75;838;20;2013
MEM;2014;438.00.00;193.11111111111111;99.55555555555556;871;18;2014
MEM;2015;424.3157894736842;183.68421052631578;93.52631578947368;888;19;2015
MEM;2016;290.2142857142857;121.89285714285714;60.607142857142854;841;28;2016
MEM;2017;484.6470588235294;206.2941176470588;102.58823529411765;872;17;2017
MEM;2018;339.375;138.45833333333334;73.625;855;24;2018
MEM;2019;303.2142857142857;122.35714285714286;70.10714285714286;849;28;2019
MEM;2020;391.5238095238095;161.76190476190476;93.57142857142857;811;21;2020
MEM;2021;453.1666666666667;185.88888888888889;107.66666666666667;773;18;2021
MEM;2022;412.17391304347825;175.30434782608697;92.65217391304348;926;23;2022
MEM;2023;504.57894736842104;201.21052631578948;112.36842105263158;888;19;2023
MEM;2024;262.93939393939394;105.87878787878788;61.36363636363637;818;33;2024
MEM;2025;435.5238095238095;168.57142857142858;102.80952380952381;857;21;2025
MIA;1989;471.52941176470586;207.05882352941177;115.17647058823529;867;17;1989
MIA;1990;634.3846153846154;273.46153846153845;150.53846153846155;849;13;1990
MIA;1991;596.3571428571429;252.42857142857142;136.00.00;844;14;1991
MIA;1992;538.00.00;222.0625;109.3125;796;16;1992
MIA;1993;653.4615384615385;270.61538461538464;129.84615384615384;774;13;1993
MIA;1994;565.00.00;242.08.00;123.73333333333333;785;15;1994
MIA;1995;552.8666666666667;224.26666666666668;118.06.00;806;15;1995
MIA;1996;359.05.00;158.8181818181818;79.63636363636364;791;22;1996
MIA;1997;409.2631578947368;176.78947368421052;91.3157894736842;771;19;1997
MIA;1998;432.6111111111111;191.05.00;97.66666666666667;808;18;1998
MIA;1999;261.70588235294116;118.52941176470588;59.94117647058823;483;17;1999
MIA;2000;483.6875;221.25.00;120.6875;810;16;2000
MIA;2001;455.5625;203.00.00;101.875;743;16;2001
MIA;2002;420.5882352941176;202.7058823529412;97.88235294117646;793;17;2002
MIA;2003;501.14285714285717;243.71428571428572;107.21428571428571;821;14;2003
MIA;2004;435.4117647058824;199.94117647058823;92.05882352941177;766;17;2004
MIA;2005;489.8235294117647;207.41176470588235;105.29411764705883;813;17;2005
MIA;2006;481.8235294117647;207.8235294117647;99.52941176470588;813;17;2006
MIA;2007;484.9375;208.9375;105.0625;839;16;2007
MIA;2008;340.05.00;140.22727272727272;74.72727272727273;763;22;2008
MIA;2009;447.8333333333333;179.94444444444446;92.83333333333333;832;18;2009
MIA;2010;527.06.00;228.53333333333333;103.02.00;827;15;2010
MIA;2011;492.29411764705884;203.2941176470588;96.41176470588235;846;17;2011
MIA;2012;406.25.00;171.625;82.3125;700;16;2012
MIA;2013;468.6666666666667;175.88888888888889;105.00.00;890;18;2013
MIA;2014;465.55555555555554;168.00.00;102.61111111111111;859;18;2014
MIA;2015;369.7142857142857;152.76190476190476;77.42857142857143;828;21;2015
MIA;2016;431.7894736842105;190.42105263157896;89.94736842105263;794;19;2016
MIA;2017;564.00.00;238.46666666666667;116.13333333333334;793;15;2017
MIA;2018;446.3157894736842;187.57894736842104;98.00.00;803;19;2018
MIA;2019;481.55555555555554;211.11111111111111;110.61111111111111;812;18;2019
MIA;2020;389.4761904761905;154.23809523809524;90.0952380952381;713;21;2020
MIA;2021;370.5238095238095;142.28571428571428;90.23809523809524;738;21;2021
MIA;2022;410.09090909090907;162.95454545454547;95.00.00;837;22;2022
MIA;2023;448.85;166.45.00;97.75;773;20;2023
MIA;2024;430.0952380952381;165.14285714285714;100.76190476190476;827;21;2024
MIA;2025;391.57142857142856;153.95238095238096;93.9047619047619;760;21;2025
MIL;1969;531.7647058823529;278.05882352941177;110.70588235294117;781;17;1969
MIL;1970;749.3076923076923;339.9230769230769;166.76923076923077;827;13;1970
MIL;1971;693.5714285714286;310.2857142857143;160.64285714285714;779;14;1971
MIL;1972;626.6666666666666;284.06.00;144.00.00;764;15;1972
MIL;1973;676.0769230769231;326.53846153846155;171.23076923076923;803;13;1973
MIL;1974;627.1428571428571;286.7142857142857;158.92857142857142;795;14;1974
MIL;1975;515.875;236.6875;120.75;811;16;1975
MIL;1976;695.75;315.1666666666667;151.41666666666666;832;12;1976
MIL;1977;522.8823529411765;219.94117647058823;115.88235294117646;866;17;1977
MIL;1978;658.1428571428571;265.64285714285717;164.71428571428572;835;14;1978
MIL;1979;668.0714285714286;251.92857142857142;183.00.00;846;14;1979
MIL;1980;752.0833333333334;303.4166666666667;189.75;837;12;1980
MIL;1981;843.2727272727273;333.54545454545456;210.8181818181818;827;11;1981
MIL;1982;522.9411764705883;210.7058823529412;131.35294117647058;850;17;1982
MIL;1983;546.25.00;223.25.00;132.25.00;862;16;1983
MIL;1984;541.625;220.00.00;132.0625;871;16;1984
MIL;1985;505.00.00;200.05.00;120.22222222222223;847;18;1985
MIL;1986;586.875;225.5625;134.875;881;16;1986
MIL;1987;411.45454545454544;156.4090909090909;92.9090909090909;866;22;1987
MIL;1988;434.85;172.06.00;109.07.00;831;20;1988
MIL;1989;525.4117647058823;200.2941176470588;121.82352941176471;842;17;1989
MIL;1990;482.8333333333333;186.33333333333334;113.66666666666667;852;18;1990
MIL;1991;545.4375;202.5625;129.6875;885;16;1991
MIL;1992;614.9285714285714;247.78571428571428;144.14285714285714;873;14;1992
MIL;1993;441.6842105263158;166.47368421052633;109.6842105263158;848;19;1993
MIL;1994;496.8125;205.00.00;121.625;844;16;1994
MIL;1995;581.8571428571429;232.14285714285714;124.07142857142857;810;14;1995
MIL;1996;461.00.00;184.52941176470588;103.23529411764706;814;17;1996
MIL;1997;459.88235294117646;189.2941176470588;94.70588235294117;821;17;1997
MIL;1998;484.25.00;204.4375;103.0625;797;16;1998
MIL;1999;229.02.00;96.95;51.05.00;519;20;1999
MIL;2000;553.3333333333334;225.93333333333334;123.46666666666667;802;15;2000
MIL;2001;550.6666666666666;231.66666666666666;122.93333333333334;801;15;2001
MIL;2002;571.1428571428571;242.71428571428572;131.92857142857142;802;14;2002
MIL;2003;509.875;202.6875;113.9375;781;16;2003
MIL;2004;502.4375;216.375;117.00.00;804;16;2004
MIL;2005;442.94444444444446;188.33333333333334;95.55555555555556;811;18;2005
MIL;2006;534.6666666666666;225.13333333333333;117.93333333333334;813;15;2006
MIL;2007;480.70588235294116;189.00.00;104.17647058823529;820;17;2007
MIL;2008;568.2857142857143;244.14285714285714;125.71428571428571;814;14;2008
MIL;2009;478.94117647058823;196.47058823529412;106.00.00;860;17;2009
MIL;2010;421.5263157894737;185.52631578947367;91.57894736842105;871;19;2010
MIL;2011;443.1764705882353;196.58823529411765;90.88235294117646;823;17;2011
MIL;2012;384.4117647058824;164.88235294117646;91.17647058823529;713;17;2012
MIL;2013;450.44444444444446;200.27777777777777;104.22222222222223;858;18;2013
MIL;2014;412.05263157894734;177.3684210526316;92.63157894736842;802;19;2014
MIL;2015;401.15.00;172.05.00;96.06.00;853;20;2015
MIL;2016;477.7647058823529;201.00.00;111.47058823529412;835;17;2016
MIL;2017;447.2105263157895;174.31578947368422;104.42105263157895;898;19;2017
MIL;2018;363.7916666666667;136.125;79.375;869;24;2018
MIL;2019;403.5833333333333;169.91666666666666;89.00.00;882;24;2019
MIL;2020;509.5882352941176;222.00.00;111.11764705882354;842;17;2020
MIL;2021;393.1363636363636;157.05.00;83.36363636363636;790;22;2021
MIL;2022;326.55172413793105;132.06896551724137;67.58620689655173;881;29;2022
MIL;2023;456.6190476190476;189.9047619047619;100.71428571428571;901;21;2023
MIL;2024;464.57142857142856;172.47619047619048;103.61904761904762;908;21;2024
MIL;2025;368.2608695652174;140.04347826086956;80.6086956521739;812;23;2025
MIN;1990;520.02.00;216.06.00;122.93333333333334;807;15;1990
MIN;1991;583.05.00;242.00.00;134.64285714285714;812;14;1991
MIN;1992;514.8125;208.4375;126.5625;870;16;1992
MIN;1993;536.04.00;209.06.00;133.04.00;847;15;1993
MIN;1994;495.625;208.3125;122.9375;893;16;1994
MIN;1995;429.22222222222223;165.16666666666666;98.88888888888889;830;18;1995
MIN;1996;472.00.00;191.52941176470588;109.82352941176471;833;17;1996
MIN;1997;606.3076923076923;250.69230769230768;144.15384615384616;831;13;1997
MIN;1998;518.125;218.25.00;129.25.00;830;16;1998
MIN;1999;232.35.00;107.03.00;60.09.00;544;20;1999
MIN;2000;621.4615384615385;268.2307692307692;169.6153846153846;864;13;2000
MIN;2001;532.1333333333333;231.46666666666667;138.86666666666667;885;15;2001
MIN;2002;509.0625;226.3125;124.5625;883;16;2002
MIN;2003;574.7142857142857;255.21428571428572;147.85714285714286;849;14;2003
MIN;2004;456.05882352941177;207.05882352941177;111.17647058823529;844;17;2004
MIN;2005;566.7142857142857;251.92857142857142;137.00.00;870;14;2005
MIN;2006;417.8888888888889;179.61111111111111;95.33333333333333;823;18;2006
MIN;2007;562.6428571428571;235.21428571428572;132.00.00;831;14;2007
MIN;2008;489.9375;212.00.00;101.875;808;16;2008
MIN;2009;471.70588235294116;201.00.00;98.47058823529412;822;17;2009
MIN;2010;503.1875;219.875;101.625;898;16;2010
MIN;2011;487.52941176470586;214.1764705882353;97.05882352941177;865;17;2011
MIN;2012;430.93333333333334;192.04.00;86.00.00;661;15;2012
MIN;2013;413.2105263157895;181.3684210526316;96.63157894736842;817;19;2013
MIN;2014;515.7647058823529;215.76470588235293;115.47058823529412;903;17;2014
MIN;2015;320.64;134.02.00;70.84;813;25;2015
MIN;2016;524.875;213.00.00;119.75;877;16;2016
MIN;2017;541.0625;217.375;121.25.00;807;16;2017
MIN;2018;561.25.00;215.0625;116.3125;821;16;2018
MIN;2019;439.1904761904762;174.9047619047619;96.0952380952381;851;21;2019
MIN;2020;302.00.00;119.05.00;63.541666666666664;688;24;2020
MIN;2021;504.5625;195.8125;115.375;774;16;2021
MIN;2022;528.1666666666666;201.16666666666666;117.00.00;927;18;2022
MIN;2023;474.07.00;171.75;107.25.00;867;20;2023
MIN;2024;487.57894736842104;188.26315789473685;114.94736842105263;892;19;2024
MIN;2025;426.08.00;165.25.00;97.07.00;780;20;2025
MLH;1952;241.65;154.95;61.45.00;592;20;1952
MLH;1953;268.35.00;157.07.00;71.01.00;654;20;1953
MLH;1954;279.8888888888889;168.44444444444446;72.11111111111111;658;18;1954
MLH;1955;370.05882352941177;219.23529411764707;90.82352941176471;643;17;1955
MMF;1969;643.4285714285714;298.7142857142857;109.42857142857143;721;14;1969
MMF;1970;432.22727272727275;204.13636363636363;58.22727272727273;786;22;1970
MMP;1971;764.4166666666666;386.05.00;157.75;777;12;1971
MMP;1972;531.1176470588235;282.6470588235294;94.76470588235294;764;17;1972
MMS;1975;621.2857142857143;261.14285714285717;145.14285714285714;704;14;1975
MMT;1973;446.0952380952381;199.47619047619048;92.52380952380952;803;21;1973
MMT;1974;472.3888888888889;223.55555555555554;106.66666666666667;794;18;1974
MNL;1949;336.1333333333333;;75.06.00;590;15;1949
MNL;1950;408.35714285714283;;100.42857142857143;704;14;1950
MNL;1951;512.00.00;298.54545454545456;128.00.00;648;11;1951
MNL;1952;513.4545454545455;301.1818181818182;126.27272727272727;582;11;1952
MNL;1953;597.03.00;324.02.00;135.01.00;660;10;1953
MNL;1954;534.5454545454545;322.8181818181818;120.27272727272727;681;11;1954
MNL;1955;573.75;306.25.00;122.33333333333333;685;12;1955
MNL;1956;549.8461538461538;291.2307692307692;129.92307692307693;716;13;1956
MNL;1957;669.3636363636364;372.90909090909093;108.45454545454545;661;11;1957
MNL;1958;504.04.00;292.04.00;88.13333333333334;722;15;1958
MNL;1959;762.09.00;437.02.00;137.03.00;697;10;1959
MNL;1960;473.4117647058824;274.11764705882354;83.76470588235294;708;17;1960
MNM;1968;769.9090909090909;438.90909090909093;92.63636363636364;708;11;1968
MNP;1969;445.06.00;213.04.00;66.55.00;731;20;1969
NJA;1968;508.29411764705884;239.7058823529412;70.58823529411765;744;17;1968
NOB;1968;670.1538461538462;342.53846153846155;104.23076923076923;717;13;1968
NOB;1969;696.2307692307693;328.9230769230769;124.38461538461539;746;13;1969
NOB;1970;697.2307692307693;341.6923076923077;126.00.00;747;13;1970
NOJ;1975;378.1363636363636;170.9090909090909;82.63636363636364;818;22;1975
NOJ;1976;656.5384615384615;305.2307692307692;135.76923076923077;819;13;1976
NOJ;1977;612.4285714285714;291.2142857142857;132.42857142857142;829;14;1977
NOJ;1978;678.9230769230769;324.3076923076923;159.92307692307693;750;13;1978
NOJ;1979;592.1333333333333;260.6666666666667;138.06.00;758;15;1979
NOK;2006;400.57894736842104;173.52631578947367;79.94736842105263;825;19;2006
NOK;2007;522.02.00;235.08.00;102.46666666666667;797;15;2007
NOP;2003;481.1875;223.25.00;112.9375;821;16;2003
NOP;2004;470.5625;219.3125;107.25.00;823;16;2004
NOP;2005;329.6363636363636;150.00.00;78.36363636363636;791;22;2005
NOP;2008;516.875;214.4375;111.5625;853;16;2008
NOP;2009;523.08.00;217.00.00;107.26666666666667;828;15;2009
NOP;2010;513.75;206.375;114.25.00;806;16;2010
NOP;2011;409.6842105263158;173.26315789473685;89.00.00;882;19;2011
NOP;2012;268.90909090909093;123.4090909090909;62.18181818181818;669;22;2012
NOP;2013;406.00.00;179.68421052631578;90.57894736842105;889;19;2013
NOP;2014;389.3809523809524;162.8095238095238;83.0952380952381;863;21;2014
NOP;2015;387.95238095238096;169.66666666666666;86.00.00;843;21;2015
NOP;2016;401.0952380952381;166.38095238095238;86.57142857142857;820;21;2016
NOP;2017;329.0769230769231;137.76923076923077;71.88461538461539;822;26;2017
NOP;2018;398.30434782608694;158.08695652173913;95.43478260869566;825;23;2018
NOP;2019;473.03.00;193.09.00;110.08.00;845;20;2019
NOP;2020;490.6470588235294;196.94117647058823;113.6470588235294;749;17;2020
NOP;2021;392.9047619047619;162.52380952380952;89.14285714285714;736;21;2021
NOP;2022;407.3636363636364;168.05.00;93.04545454545455;885;22;2022
NOP;2023;551.6470588235294;210.76470588235293;124.82352941176471;851;17;2023
NOP;2024;471.08.00;180.25.00;110.05.00;868;20;2024
NOP;2025;344.3333333333333;136.125;80.375;761;24;2025
NYA;1969;367.95652173913044;175.43478260869566;61.26086956521739;717;23;1969
NYA;1970;508.1111111111111;230.88888888888889;97.88888888888889;765;18;1970
NYA;1971;582.9375;256.8125;117.3125;791;16;1971
